date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:08%20GMT	https://wearebreakfast.com/?p=23	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/index40a0.html	(from https://wearebreakfast.com/about/)
11:09:10	2109/2109	---MCZ	200	added ('OK')	text/xml	etag:%221837-1761538149;gz%22	https://wearebreakfast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearebreakfast.com%2Fabout%2F&format=xml	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-json/oembed/1.0/embedf1fe	(from https://wearebreakfast.com/about/)
11:09:10	88895/88895	---M--	200	added ('OK')	image/jpeg	etag:%2215b3f-5e7ef327950db%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/contact-bkg-breakfast-scaled.jpeg	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/contact-bkg-breakfast-scaled.jpg	(from https://wearebreakfast.com/about/)
11:09:10	156674/156674	---M--	200	added ('OK')	image/png	etag:%2226402-5e7ef33e97676%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/spoon.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/spoon.png	(from https://wearebreakfast.com/about/)
11:09:11	1461/1461	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Oct%202025%2004:09:09%20GMT	https://wearebreakfast.com/wp-json/wp/v2/pages/25	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-json/wp/v2/pages/25.json	(from https://wearebreakfast.com/services/)
11:09:11	1978/1978	---MCZ	200	added ('OK')	application/json	etag:%221838-1761538150;gz%22	https://wearebreakfast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearebreakfast.com%2Fservices%2F	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-json/oembed/1.0/embed9049.json	(from https://wearebreakfast.com/services/)
11:09:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:10%20GMT	https://wearebreakfast.com/?p=25	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/index970c.html	(from https://wearebreakfast.com/services/)
11:09:12	2124/2124	---MCZ	200	added ('OK')	text/xml	etag:%221839-1761538151;gz%22	https://wearebreakfast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearebreakfast.com%2Fservices%2F&format=xml	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-json/oembed/1.0/embeda74b	(from https://wearebreakfast.com/services/)
11:09:13	57015/57015	---M--	200	added ('OK')	image/png	etag:%22deb7-5e7ef329aa6d6%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/custom.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/custom.png	(from https://wearebreakfast.com/services/)
11:09:14	48901/48901	---M--	200	added ('OK')	image/png	etag:%22bf05-5e7ef339efad5%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/remixes.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/remixes.png	(from https://wearebreakfast.com/services/)
11:09:14	65371/65371	---M--	200	added ('OK')	image/png	etag:%22ff5b-5e7ef33e4690d%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/Sound-Design.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/Sound-Design.png	(from https://wearebreakfast.com/services/)
11:09:14	29132/29132	---M--	200	added ('OK')	image/png	etag:%2271cc-5e7ef33ec84b8%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/sync-licensing.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/sync-licensing.png	(from https://wearebreakfast.com/services/)
11:09:14	88270/88270	---M--	200	added ('OK')	image/png	etag:%22158ce-5e7ef33904862%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/publishing-services.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/publishing-services.png	(from https://wearebreakfast.com/services/)
11:09:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:13%20GMT	https://wearebreakfast.com/latest-work	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/latest-work	(from https://wearebreakfast.com/services/)
11:09:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:14%20GMT	https://wearebreakfast.com/latest-work	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/latest-work	(from https://wearebreakfast.com/services/)
11:09:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:14%20GMT	https://wearebreakfast.com/latest-work	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/latest-work	(from https://wearebreakfast.com/services/)
11:09:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:15%20GMT	https://wearebreakfast.com/latest-work	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/latest-work	(from https://wearebreakfast.com/services/)
11:09:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:15%20GMT	https://wearebreakfast.com/latest-work	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/latest-work	(from https://wearebreakfast.com/services/)
11:09:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:16%20GMT	https://wearebreakfast.com/latest-work	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/latest-work	(from https://wearebreakfast.com/services/)
11:09:18	283940/283940	---M--	200	added ('OK')	image/jpeg	etag:%2245524-5e9bcfe0d9237%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/tablecloth.jpeg	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/tablecloth.jpg	(from https://wearebreakfast.com/services/)
11:09:19	105014/105014	---M--	200	added ('OK')	image/png	etag:%2219a36-5e7ef32d58189%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/egg-shell-alt.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/egg-shell-alt.png	(from https://wearebreakfast.com/services/)
11:09:19	147304/147304	---M--	200	added ('OK')	image/png	etag:%2223f68-5e9bcfe130b77%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/egg-cup-alt-2.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/egg-cup-alt-2.png	(from https://wearebreakfast.com/services/)
11:09:19	84800/84800	---M--	200	added ('OK')	image/png	etag:%2214b40-5e9bcfd8670b6%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-loops.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-loops.png	(from https://wearebreakfast.com/services/)
11:09:19	6344/6344	---M--	200	added ('OK')	image/png	etag:%2218c8-5e7ef32ef442c%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/green-loop.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/green-loop.png	(from https://wearebreakfast.com/services/)
11:09:19	7187/7187	---M--	200	added ('OK')	image/png	etag:%221c13-5e7ef342cd55d%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/yellow-loop.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/yellow-loop.png	(from https://wearebreakfast.com/services/)
11:09:20	6475/6475	---M--	200	added ('OK')	image/png	etag:%22194b-5e7ef338b6dbe%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/pink-loop.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/pink-loop.png	(from https://wearebreakfast.com/services/)
11:09:20	5574/5574	---M--	200	added ('OK')	image/png	etag:%2215c6-5e7ef338fd234%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/purple-loop.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/purple-loop.png	(from https://wearebreakfast.com/services/)
11:09:20	6906/6906	---M--	200	added ('OK')	image/png	etag:%221afa-5e7ef32600f11%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/blue-loop.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/blue-loop.png	(from https://wearebreakfast.com/services/)
11:09:21	1591/1591	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Oct%202025%2004:09:19%20GMT	https://wearebreakfast.com/wp-json/wp/v2/pages/11	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-json/wp/v2/pages/11.json	(from https://wearebreakfast.com/contact/)
11:09:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Oct%202025%2004:09:21%20GMT	https://wearebreakfast.com/?p=11	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/index5757.html	(from https://wearebreakfast.com/contact/)
11:09:22	1973/1973	---MCZ	200	added ('OK')	application/json	etag:%221840-1761538161;gz%22	https://wearebreakfast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearebreakfast.com%2Fcontact%2F	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-json/oembed/1.0/embeda3c5.json	(from https://wearebreakfast.com/contact/)
11:09:22	2119/2119	---MCZ	200	added ('OK')	text/xml	etag:%221841-1761538161;gz%22	https://wearebreakfast.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearebreakfast.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-json/oembed/1.0/embed4f9f	(from https://wearebreakfast.com/contact/)
11:09:23	31530/31530	---M--	200	added ('OK')	image/png	etag:%227b2a-5e9bcfd889b97%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-cherries-1.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-cherries-1.png	(from https://wearebreakfast.com/contact/)
11:09:23	21003/21003	---M--	200	added ('OK')	image/png	etag:%22520b-5e9bcfd882a30%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-cherries-2.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-cherries-2.png	(from https://wearebreakfast.com/contact/)
11:09:23	87123/87123	---M--	200	added ('OK')	image/png	etag:%2215453-5e9bcfd8e7084%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-banana.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-banana.png	(from https://wearebreakfast.com/contact/)
11:09:23	46077/46077	---M--	200	added ('OK')	image/png	etag:%22b3fd-5e9bcfd86af03%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-counter.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-counter.png	(from https://wearebreakfast.com/contact/)
11:09:23	45536/45536	---M--	200	added ('OK')	image/png	etag:%22b1e0-5e9bcfd941aa0%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-1.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-1.png	(from https://wearebreakfast.com/contact/)
11:09:24	25501/25501	---M--	200	added ('OK')	image/png	etag:%22639d-5e9bcfd8b7ac8%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-2.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-2.png	(from https://wearebreakfast.com/contact/)
11:09:24	25871/25871	---M--	200	added ('OK')	image/png	etag:%22650f-5e9bcfd8b22ae%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-3.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-3.png	(from https://wearebreakfast.com/contact/)
11:09:24	58525/58525	---M--	200	added ('OK')	image/png	etag:%22e49d-5e9bcfd92e1ed%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-4.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-4.png	(from https://wearebreakfast.com/contact/)
11:09:24	66239/66239	---M--	200	added ('OK')	image/png	etag:%22102bf-5e9bcfd909b2d%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-5.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-5.png	(from https://wearebreakfast.com/contact/)
11:09:24	7396/7396	---M--	200	added ('OK')	image/png	etag:%221ce4-5e9bcfd8a0a89%22	https://cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-6.png	C:/My%20Web%20Sites/breakfast/cc5d904ea32865928201.b-cdn.net/wp-content/uploads/fruit-collage-segment-6.png	(from https://wearebreakfast.com/contact/)
11:09:25	3943/3943	---M--	200	added ('OK')	image/png	etag:%22f67-624211384abd3%22	https://wearebreakfast.com/wp-content/plugins/instagram-feed-pro/img/sbi-sprite.png	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-content/plugins/instagram-feed-pro/img/sbi-sprite.png	(from https://wearebreakfast.com/wp-content/plugins/instagram-feed-pro/css/sbi-styles.min.css?ver=6.4.1)
11:09:25	1312/1312	---M--	200	added ('OK')	image/png	etag:%22520-624211384abd3%22	https://wearebreakfast.com/wp-content/plugins/instagram-feed-pro/img/small-logo.png	C:/My%20Web%20Sites/breakfast/wearebreakfast.com/wp-content/plugins/instagram-feed-pro/img/small-logo.png	(from https://wearebreakfast.com/wp-content/plugins/instagram-feed-pro/css/sbi-styles.min.css?ver=6.4.1)
